hour,power,driving,fraction,E_cap
508,64248.96335,529.6114245,0.87541713,146784.7981
509,63269.30952,586.3555057,0.862068966,146784.7981
510,62534.56915,628.9135666,0.852057842,146784.7981
511,60656.89932,737.6730555,0.82647386,146784.7981
512,55350.4411,1045.036829,0.754171301,146784.7981
513,46207.0054,1574.648253,0.629588432,146784.7981
514,25715.9129,2761.545285,0.350389321,146784.7981
515,12653.8619,3518.133034,0.172413793,146784.7981
516,7755.59278,3801.85344,0.10567297,146784.7981
517,6775.938955,3858.597521,0.092324805,146784.7981
518,2530.772381,4104.48854,0.034482759,146784.7981
519,2530.772381,4104.48854,0.034482759,146784.7981
520,3020.599293,4076.116499,0.041156841,146784.7981
521,4326.804393,4000.457724,0.058954394,146784.7981
522,7265.765868,3830.225481,0.098998888,146784.7981
523,15347.90992,3362.086811,0.209121246,146784.7981
524,31022.37112,2454.181512,0.42269188,146784.7981
525,42125.11447,1811.081925,0.573971079,146784.7981
526,49309.24252,1394.958663,0.67185762,146784.7981
527,57228.11093,936.2773397,0.779755284,146784.7981
528,63922.41207,548.5261182,0.870967742,146784.7981
529,65759.26299,442.130966,0.895995551,146784.7981
530,67596.11391,335.7358137,0.921023359,146784.7981
531,65473.53063,458.681323,0.892102336,146784.7981
532,64248.96335,529.6114245,0.87541713,146784.7981
533,63269.30952,586.3555057,0.862068966,146784.7981
534,62534.56915,628.9135666,0.852057842,146784.7981
535,60656.89932,737.6730555,0.82647386,146784.7981
536,55350.4411,1045.036829,0.754171301,146784.7981
