hour,power,driving,fraction,E_cap
503,129261.3599,2114.77332,0.779755284,331543.4024
504,144381.8043,1238.958107,0.870967742,331543.4024
505,148530.7067,998.6429566,0.895995551,331543.4024
506,152679.6091,758.3278066,0.921023359,331543.4024
507,147885.3219,1036.025313,0.892102336,331543.4024
508,145119.3869,1196.235413,0.87541713,331543.4024
509,142906.6389,1324.403493,0.862068966,331543.4024
510,141247.078,1420.529553,0.852057842,331543.4024
511,137005.9777,1666.18504,0.82647386,331543.4024
512,125020.2596,2360.428806,0.754171301,331543.4024
513,104367.9453,3556.66422,0.629588432,331543.4024
514,58084.6339,6237.513226,0.350389321,331543.4024
515,28581.32779,7946.420959,0.172413793,331543.4024
516,17517.588,8587.261359,0.10567297,331543.4024
517,15304.84004,8715.429439,0.092324805,331543.4024
518,5716.265558,9270.824453,0.034482759,331543.4024
519,5716.265558,9270.824453,0.034482759,331543.4024
520,6822.639537,9206.740413,0.041156841,331543.4024
521,9772.970147,9035.849639,0.058954394,331543.4024
522,16411.21402,8651.345399,0.098998888,331543.4024
523,34666.38467,7593.958739,0.209121246,331543.4024
524,70070.352,5543.26946,0.42269188,331543.4024
525,95148.16219,4090.697886,0.573971079,331543.4024
526,111374.9805,3150.798633,0.67185762,331543.4024
527,129261.3599,2114.77332,0.779755284,331543.4024
528,144381.8043,1238.958107,0.870967742,331543.4024
529,148530.7067,998.6429566,0.895995551,331543.4024
530,152679.6091,758.3278066,0.921023359,331543.4024
531,147885.3219,1036.025313,0.892102336,331543.4024
532,145119.3869,1196.235413,0.87541713,331543.4024
533,142906.6389,1324.403493,0.862068966,331543.4024
534,141247.078,1420.529553,0.852057842,331543.4024
535,137005.9777,1666.18504,0.82647386,331543.4024
536,125020.2596,2360.428806,0.754171301,331543.4024
537,104367.9453,3556.66422,0.629588432,331543.4024
